workerId,ID,pairID,count,event,eventCat,construction,sentence
A183WYXN12P2TJ,3,2,2.0,kicking,PC,INT,
A183WYXN12P2TJ,28,4,1.0,speaking,DC,TRA,
A183WYXN12P2TJ,73,81,8.0,filler,filler,filler,
A183WYXN12P2TJ,59,67,100.0,filler,filler,filler,
A183WYXN12P2TJ,2,1,2.0,kissing,PC,TRA,
A183WYXN12P2TJ,9,4,2.0,embracing,PC,INT,
A183WYXN12P2TJ,72,80,4.0,filler,filler,filler,
A183WYXN12P2TJ,6,3,2.0,hugging,PC,TRA,
A183WYXN12P2TJ,76,84,5.0,filler,filler,filler,
A183WYXN12P2TJ,56,64,3000.0,filler,filler,filler,
A183WYXN12P2TJ,66,74,3.0,filler,filler,filler,
A183WYXN12P2TJ,35,1,2.0,advising,DM,INT,
A183WYXN12P2TJ,70,78,1.0,filler,filler,filler,
A183WYXN12P2TJ,60,68,1.0,filler,filler,filler,
A183WYXN12P2TJ,25,3,2.0,talking,DC,INT,
A183WYXN12P2TJ,42,4,1.0,encouraging,DM,TRA,
A183WYXN12P2TJ,21,7,2.0,thanking,DM,INT,
A183WYXN12P2TJ,13,6,2.0,poking,PC,INT,
A183WYXN12P2TJ,65,73,1.0,filler,filler,filler,
A183WYXN12P2TJ,47,5,2.0,recognizing,DM,INT,
A183WYXN12P2TJ,67,75,7.0,filler,filler,filler,
A183WYXN12P2TJ,69,77,40.0,filler,filler,filler,
AWVO8M10GTY4R,50,6,10.0,supporting,DM,TRA,
AWVO8M10GTY4R,58,66,15.0,filler,filler,filler,
AWVO8M10GTY4R,24,2,1.0,lecturing,DC,TRA,
AWVO8M10GTY4R,68,76,10.0,filler,filler,filler,
AWVO8M10GTY4R,12,5,1.0,cuddling,PC,TRA,
AWVO8M10GTY4R,74,82,4.0,filler,filler,filler,
AWVO8M10GTY4R,62,70,2.0,filler,filler,filler,
AWVO8M10GTY4R,77,85,5.0,filler,filler,filler,
AWVO8M10GTY4R,63,71,2.0,filler,filler,filler,
AWVO8M10GTY4R,39,3,3.0,assuring,DM,INT,
AWVO8M10GTY4R,19,1,1.0,scolding,DC,INT,
AWVO8M10GTY4R,53,61,3.0,filler,filler,filler,
AWVO8M10GTY4R,29,5,2.0,presenting,DC,INT,
AWVO8M10GTY4R,79,87,1.0,filler,filler,filler,
AWVO8M10GTY4R,55,63,2.0,filler,filler,filler,
AWVO8M10GTY4R,71,79,2.0,filler,filler,filler,
AWVO8M10GTY4R,64,72,1.0,filler,filler,filler,
AWVO8M10GTY4R,75,83,2.0,filler,filler,filler,
AWVO8M10GTY4R,78,86,4.0,filler,filler,filler,
AWVO8M10GTY4R,32,6,2.0,addressing,DC,TRA,
AWVO8M10GTY4R,38,2,1.0,assisting,DM,TRA,
AWVO8M10GTY4R,61,69,2.0,filler,filler,filler,
AWVO8M10GTY4R,16,7,1.0,shaking,PC,TRA,
AWVO8M10GTY4R,54,62,2.0,filler,filler,filler,
AWVO8M10GTY4R,57,65,1.0,filler,filler,filler,
AWVO8M10GTY4R,3,2,2.0,kicking,PC,INT,
AWVO8M10GTY4R,28,4,1.0,speaking,DC,TRA,
AWVO8M10GTY4R,73,81,1.0,filler,filler,filler,
AWVO8M10GTY4R,59,67,2.0,filler,filler,filler,
AWVO8M10GTY4R,2,1,1.0,kissing,PC,TRA,
AWVO8M10GTY4R,9,4,1.0,embracing,PC,INT,
AWVO8M10GTY4R,72,80,3.0,filler,filler,filler,
AWVO8M10GTY4R,6,3,1.0,hugging,PC,TRA,
AWVO8M10GTY4R,76,84,1.0,filler,filler,filler,
AWVO8M10GTY4R,56,64,1.0,filler,filler,filler,
AWVO8M10GTY4R,66,74,1.0,filler,filler,filler,
AWVO8M10GTY4R,35,1,2.0,advising,DM,INT,
AWVO8M10GTY4R,70,78,1.0,filler,filler,filler,
AWVO8M10GTY4R,60,68,1.0,filler,filler,filler,
AWVO8M10GTY4R,25,3,2.0,talking,DC,INT,
AWVO8M10GTY4R,42,4,1.0,encouraging,DM,TRA,
AWVO8M10GTY4R,21,7,2.0,thanking,DM,INT,
AWVO8M10GTY4R,13,6,2.0,poking,PC,INT,
AWVO8M10GTY4R,65,73,1.0,filler,filler,filler,
AWVO8M10GTY4R,47,5,2.0,recognizing,DM,INT,
AWVO8M10GTY4R,67,75,1.0,filler,filler,filler,
AWVO8M10GTY4R,69,77,1.0,filler,filler,filler,
A3I4PK485Z5QP9,50,6,2.0,supporting,DM,TRA,
A3I4PK485Z5QP9,58,66,8.0,filler,filler,filler,
A3I4PK485Z5QP9,24,2,3.0,lecturing,DC,TRA,
A3I4PK485Z5QP9,68,76,6.0,filler,filler,filler,
A3I4PK485Z5QP9,12,5,5.0,cuddling,PC,TRA,
A3I4PK485Z5QP9,74,82,10.0,filler,filler,filler,
A3I4PK485Z5QP9,62,70,15.0,filler,filler,filler,
A3I4PK485Z5QP9,77,85,4.0,filler,filler,filler,
A3I4PK485Z5QP9,63,71,4.0,filler,filler,filler,
A3I4PK485Z5QP9,39,3,3.0,assuring,DM,INT,
A3I4PK485Z5QP9,19,1,1.0,scolding,DC,INT,
A3I4PK485Z5QP9,53,61,4.0,filler,filler,filler,
A3I4PK485Z5QP9,29,5,4.0,presenting,DC,INT,
A3I4PK485Z5QP9,79,87,4.0,filler,filler,filler,
A3I4PK485Z5QP9,55,63,4.0,filler,filler,filler,
A3I4PK485Z5QP9,71,79,5.0,filler,filler,filler,
A3I4PK485Z5QP9,64,72,7.0,filler,filler,filler,
A3I4PK485Z5QP9,75,83,6.0,filler,filler,filler,
A3I4PK485Z5QP9,78,86,9.0,filler,filler,filler,
A3I4PK485Z5QP9,32,6,5.0,addressing,DC,TRA,
A3I4PK485Z5QP9,38,2,5.0,assisting,DM,TRA,
A3I4PK485Z5QP9,61,69,5.0,filler,filler,filler,
A3I4PK485Z5QP9,16,7,2.0,shaking,PC,TRA,
A3I4PK485Z5QP9,54,62,4.0,filler,filler,filler,
A3I4PK485Z5QP9,57,65,6.0,filler,filler,filler,
A3I4PK485Z5QP9,3,2,3.0,kicking,PC,INT,
A3I4PK485Z5QP9,28,4,3.0,speaking,DC,TRA,
A3I4PK485Z5QP9,73,81,5.0,filler,filler,filler,
A3I4PK485Z5QP9,59,67,5.0,filler,filler,filler,
A3I4PK485Z5QP9,2,1,3.0,kissing,PC,TRA,
A3I4PK485Z5QP9,9,4,4.0,embracing,PC,INT,
A3I4PK485Z5QP9,72,80,4.0,filler,filler,filler,
A3I4PK485Z5QP9,6,3,2.0,hugging,PC,TRA,
A3I4PK485Z5QP9,76,84,3.0,filler,filler,filler,
A3I4PK485Z5QP9,56,64,5.0,filler,filler,filler,
A3I4PK485Z5QP9,66,74,3.0,filler,filler,filler,
A3I4PK485Z5QP9,35,1,2.0,advising,DM,INT,
A3I4PK485Z5QP9,70,78,5.0,filler,filler,filler,
A3I4PK485Z5QP9,60,68,5.0,filler,filler,filler,
A3I4PK485Z5QP9,25,3,4.0,talking,DC,INT,
A3I4PK485Z5QP9,42,4,3.0,encouraging,DM,TRA,
A3I4PK485Z5QP9,21,7,4.0,thanking,DM,INT,
A3I4PK485Z5QP9,13,6,3.0,poking,PC,INT,
A3I4PK485Z5QP9,65,73,4.0,filler,filler,filler,
A3I4PK485Z5QP9,47,5,6.0,recognizing,DM,INT,
A3I4PK485Z5QP9,67,75,5.0,filler,filler,filler,
A3I4PK485Z5QP9,69,77,4.0,filler,filler,filler,
A1XLOY56OMHTTD,50,6,1.0,supporting,DM,TRA,
A1XLOY56OMHTTD,58,66,1.0,filler,filler,filler,
A1XLOY56OMHTTD,24,2,1.0,lecturing,DC,TRA,
A1XLOY56OMHTTD,68,76,1.0,filler,filler,filler,
A1XLOY56OMHTTD,12,5,2.0,cuddling,PC,TRA,
A1XLOY56OMHTTD,74,82,1.0,filler,filler,filler,
A1XLOY56OMHTTD,62,70,2.0,filler,filler,filler,
A1XLOY56OMHTTD,77,85,1.0,filler,filler,filler,
A1XLOY56OMHTTD,63,71,1.0,filler,filler,filler,
A1XLOY56OMHTTD,39,3,1.0,assuring,DM,INT,
A1XLOY56OMHTTD,19,1,1.0,scolding,DC,INT,
A1XLOY56OMHTTD,53,61,1.0,filler,filler,filler,
A1XLOY56OMHTTD,29,5,1.0,presenting,DC,INT,
A1XLOY56OMHTTD,79,87,1.0,filler,filler,filler,
A1XLOY56OMHTTD,55,63,1.0,filler,filler,filler,
A1XLOY56OMHTTD,71,79,1.0,filler,filler,filler,
A1XLOY56OMHTTD,64,72,1.0,filler,filler,filler,
A1XLOY56OMHTTD,75,83,1.0,filler,filler,filler,
A1XLOY56OMHTTD,78,86,1.0,filler,filler,filler,
A1XLOY56OMHTTD,32,6,1.0,addressing,DC,TRA,
A1XLOY56OMHTTD,38,2,1.0,assisting,DM,TRA,
A1XLOY56OMHTTD,61,69,1.0,filler,filler,filler,
A1XLOY56OMHTTD,16,7,1.0,shaking,PC,TRA,
A1XLOY56OMHTTD,54,62,1.0,filler,filler,filler,
A1XLOY56OMHTTD,57,65,2.0,filler,filler,filler,
A1XLOY56OMHTTD,3,2,2.0,kicking,PC,INT,
A1XLOY56OMHTTD,28,4,1.0,speaking,DC,TRA,
A1XLOY56OMHTTD,73,81,1.0,filler,filler,filler,
A1XLOY56OMHTTD,59,67,1.0,filler,filler,filler,
A1XLOY56OMHTTD,2,1,1.0,kissing,PC,TRA,
A1XLOY56OMHTTD,9,4,1.0,embracing,PC,INT,
A1XLOY56OMHTTD,72,80,1.0,filler,filler,filler,
A1XLOY56OMHTTD,6,3,1.0,hugging,PC,TRA,
A1XLOY56OMHTTD,76,84,1.0,filler,filler,filler,
A1XLOY56OMHTTD,56,64,1.0,filler,filler,filler,
A1XLOY56OMHTTD,66,74,1.0,filler,filler,filler,
A1XLOY56OMHTTD,35,1,1.0,advising,DM,INT,
A1XLOY56OMHTTD,70,78,1.0,filler,filler,filler,
A1XLOY56OMHTTD,60,68,1.0,filler,filler,filler,
A1XLOY56OMHTTD,25,3,1.0,talking,DC,INT,
A1XLOY56OMHTTD,42,4,1.0,encouraging,DM,TRA,
A1XLOY56OMHTTD,21,7,1.0,thanking,DM,INT,
A1XLOY56OMHTTD,13,6,2.0,poking,PC,INT,
A1XLOY56OMHTTD,65,73,1.0,filler,filler,filler,
A1XLOY56OMHTTD,47,5,1.0,recognizing,DM,INT,
A1XLOY56OMHTTD,67,75,1.0,filler,filler,filler,
A1XLOY56OMHTTD,69,77,1.0,filler,filler,filler,
A3O81LHBBI8NPK,55,63,2.0,filler,filler,filler,
A3O81LHBBI8NPK,62,70,3.0,filler,filler,filler,
A3O81LHBBI8NPK,4,2,1.0,kicking,PC,TRA,
A3O81LHBBI8NPK,40,3,3.0,assuring,DM,TRA,
A3O81LHBBI8NPK,77,85,10.0,filler,filler,filler,
A3O81LHBBI8NPK,54,62,2.0,filler,filler,filler,
A3O81LHBBI8NPK,57,65,3.0,filler,filler,filler,
A3O81LHBBI8NPK,48,5,13.0,recognizing,DM,TRA,
A3O81LHBBI8NPK,15,7,1.0,shaking,PC,INT,
A3O81LHBBI8NPK,64,72,1.0,filler,filler,filler,
A3O81LHBBI8NPK,79,87,5.0,filler,filler,filler,
A3O81LHBBI8NPK,11,5,1.0,cuddling,PC,INT,
A3O81LHBBI8NPK,58,66,30.0,filler,filler,filler,
A3O81LHBBI8NPK,53,61,3.0,filler,filler,filler,
A3O81LHBBI8NPK,41,4,2.0,encouraging,DM,INT,
A3O81LHBBI8NPK,1,1,5.0,kissing,PC,INT,
A3O81LHBBI8NPK,36,1,1.0,advising,DM,TRA,
A3O81LHBBI8NPK,71,79,15.0,filler,filler,filler,
A3O81LHBBI8NPK,75,83,19.0,filler,filler,filler,
A3O81LHBBI8NPK,37,2,3.0,assisting,DM,INT,
A3O81LHBBI8NPK,23,2,2.0,lecturing,DC,INT,
A3O81LHBBI8NPK,70,78,2.0,filler,filler,filler,
A3O81LHBBI8NPK,49,6,6.0,supporting,DM,INT,
A3O81LHBBI8NPK,69,77,3.0,filler,filler,filler,
A3O81LHBBI8NPK,72,80,12.0,filler,filler,filler,
A3O81LHBBI8NPK,66,74,3.0,filler,filler,filler,
A3O81LHBBI8NPK,59,67,11.0,filler,filler,filler,
A3O81LHBBI8NPK,61,69,3.0,filler,filler,filler,
A3O81LHBBI8NPK,31,6,3.0,addressing,DC,INT,
A3O81LHBBI8NPK,73,81,5.0,filler,filler,filler,
A3O81LHBBI8NPK,22,7,1.0,thanking,DM,TRA,
A3O81LHBBI8NPK,60,68,4.0,filler,filler,filler,
A3O81LHBBI8NPK,74,82,5.0,filler,filler,filler,
A3O81LHBBI8NPK,68,76,3.0,filler,filler,filler,
A3O81LHBBI8NPK,20,1,1.0,scolding,DC,TRA,
A3O81LHBBI8NPK,27,4,2.0,speaking,DC,INT,
A3O81LHBBI8NPK,76,84,4.0,filler,filler,filler,
A3O81LHBBI8NPK,67,75,6.0,filler,filler,filler,
A3O81LHBBI8NPK,14,6,1.0,poking,PC,TRA,
A3O81LHBBI8NPK,30,5,5.0,presenting,DC,TRA,
A3O81LHBBI8NPK,78,86,5.0,filler,filler,filler,
A3O81LHBBI8NPK,5,3,2.0,hugging,PC,INT,
A3O81LHBBI8NPK,26,3,1.0,talking,DC,TRA,
A3O81LHBBI8NPK,65,73,4.0,filler,filler,filler,
A3O81LHBBI8NPK,63,71,3.0,filler,filler,filler,
A3O81LHBBI8NPK,56,64,5.0,filler,filler,filler,
A3O81LHBBI8NPK,10,4,1.0,embracing,PC,TRA,
A34FJBQDKVH8SR,55,63,2.0,filler,filler,filler,
A34FJBQDKVH8SR,62,70,2.0,filler,filler,filler,
A34FJBQDKVH8SR,4,2,1.0,kicking,PC,TRA,
A34FJBQDKVH8SR,40,3,1.0,assuring,DM,TRA,
A34FJBQDKVH8SR,77,85,5.0,filler,filler,filler,
A34FJBQDKVH8SR,54,62,2.0,filler,filler,filler,
A34FJBQDKVH8SR,57,65,2.0,filler,filler,filler,
A34FJBQDKVH8SR,48,5,2.0,recognizing,DM,TRA,
A34FJBQDKVH8SR,15,7,2.0,shaking,PC,INT,
A34FJBQDKVH8SR,64,72,2.0,filler,filler,filler,
A34FJBQDKVH8SR,79,87,2.0,filler,filler,filler,
A34FJBQDKVH8SR,11,5,2.0,cuddling,PC,INT,
A34FJBQDKVH8SR,58,66,2.0,filler,filler,filler,
A34FJBQDKVH8SR,53,61,2.0,filler,filler,filler,
A34FJBQDKVH8SR,41,4,2.0,encouraging,DM,INT,
A34FJBQDKVH8SR,1,1,2.0,kissing,PC,INT,
A34FJBQDKVH8SR,36,1,1.0,advising,DM,TRA,
A34FJBQDKVH8SR,71,79,3.0,filler,filler,filler,
A34FJBQDKVH8SR,75,83,3.0,filler,filler,filler,
A34FJBQDKVH8SR,37,2,2.0,assisting,DM,INT,
A34FJBQDKVH8SR,23,2,2.0,lecturing,DC,INT,
A34FJBQDKVH8SR,70,78,2.0,filler,filler,filler,
A34FJBQDKVH8SR,49,6,3.0,supporting,DM,INT,
A34FJBQDKVH8SR,69,77,2.0,filler,filler,filler,
A34FJBQDKVH8SR,72,80,4.0,filler,filler,filler,
A34FJBQDKVH8SR,66,74,2.0,filler,filler,filler,
A34FJBQDKVH8SR,59,67,4.0,filler,filler,filler,
A34FJBQDKVH8SR,61,69,3.0,filler,filler,filler,
A34FJBQDKVH8SR,31,6,2.0,addressing,DC,INT,
A34FJBQDKVH8SR,73,81,3.0,filler,filler,filler,
A34FJBQDKVH8SR,22,7,2.0,thanking,DM,TRA,
A34FJBQDKVH8SR,60,68,2.0,filler,filler,filler,
A34FJBQDKVH8SR,74,82,3.0,filler,filler,filler,
A34FJBQDKVH8SR,68,76,2.0,filler,filler,filler,
A34FJBQDKVH8SR,20,1,1.0,scolding,DC,TRA,
A34FJBQDKVH8SR,27,4,2.0,speaking,DC,INT,
A34FJBQDKVH8SR,76,84,2.0,filler,filler,filler,
A34FJBQDKVH8SR,67,75,2.0,filler,filler,filler,
A34FJBQDKVH8SR,14,6,1.0,poking,PC,TRA,
A34FJBQDKVH8SR,30,5,2.0,presenting,DC,TRA,
A34FJBQDKVH8SR,78,86,3.0,filler,filler,filler,
A34FJBQDKVH8SR,5,3,2.0,hugging,PC,INT,
A34FJBQDKVH8SR,26,3,1.0,talking,DC,TRA,
A34FJBQDKVH8SR,65,73,2.0,filler,filler,filler,
A34FJBQDKVH8SR,63,71,3.0,filler,filler,filler,
A34FJBQDKVH8SR,56,64,2.0,filler,filler,filler,
A34FJBQDKVH8SR,10,4,1.0,embracing,PC,TRA,
A3LDNYF163XZI6,55,63,1.0,filler,filler,filler,
A3LDNYF163XZI6,62,70,2.0,filler,filler,filler,
A3LDNYF163XZI6,4,2,1.0,kicking,PC,TRA,
A3LDNYF163XZI6,40,3,1.0,assuring,DM,TRA,
A3LDNYF163XZI6,77,85,50.0,filler,filler,filler,
A3LDNYF163XZI6,54,62,1.0,filler,filler,filler,
A3LDNYF163XZI6,57,65,1.0,filler,filler,filler,
A3LDNYF163XZI6,48,5,1.0,recognizing,DM,TRA,
A3LDNYF163XZI6,15,7,10.0,shaking,PC,INT,
A3LDNYF163XZI6,64,72,1.0,filler,filler,filler,
A3LDNYF163XZI6,79,87,3.0,filler,filler,filler,
A3LDNYF163XZI6,11,5,15.0,cuddling,PC,INT,
A3LDNYF163XZI6,58,66,1.0,filler,filler,filler,
A3LDNYF163XZI6,53,61,1.0,filler,filler,filler,
A3LDNYF163XZI6,41,4,3.0,encouraging,DM,INT,
A3LDNYF163XZI6,1,1,2.0,kissing,PC,INT,
A3LDNYF163XZI6,36,1,1.0,advising,DM,TRA,
A3LDNYF163XZI6,71,79,1.0,filler,filler,filler,
A3LDNYF163XZI6,75,83,5.0,filler,filler,filler,
A3LDNYF163XZI6,37,2,10.0,assisting,DM,INT,
A3LDNYF163XZI6,23,2,1.0,lecturing,DC,INT,
A3LDNYF163XZI6,70,78,1.0,filler,filler,filler,
A3LDNYF163XZI6,49,6,100.0,supporting,DM,INT,
A3LDNYF163XZI6,69,77,1.0,filler,filler,filler,
A3LDNYF163XZI6,72,80,5.0,filler,filler,filler,
A3LDNYF163XZI6,66,74,1.0,filler,filler,filler,
A3LDNYF163XZI6,59,67,1.0,filler,filler,filler,
A3LDNYF163XZI6,61,69,20.0,filler,filler,filler,
A3LDNYF163XZI6,31,6,1.0,addressing,DC,INT,
A3LDNYF163XZI6,73,81,1.0,filler,filler,filler,
A3LDNYF163XZI6,22,7,1.0,thanking,DM,TRA,
A3LDNYF163XZI6,60,68,1.0,filler,filler,filler,
A3LDNYF163XZI6,74,82,3.0,filler,filler,filler,
A3LDNYF163XZI6,68,76,2.0,filler,filler,filler,
A3LDNYF163XZI6,20,1,1.0,scolding,DC,TRA,
A3LDNYF163XZI6,27,4,1.0,speaking,DC,INT,
A3LDNYF163XZI6,76,84,3.0,filler,filler,filler,
A3LDNYF163XZI6,67,75,100.0,filler,filler,filler,
A3LDNYF163XZI6,14,6,5.0,poking,PC,TRA,
A3LDNYF163XZI6,30,5,1.0,presenting,DC,TRA,
A3LDNYF163XZI6,78,86,3.0,filler,filler,filler,
A3LDNYF163XZI6,5,3,1.0,hugging,PC,INT,
A3LDNYF163XZI6,26,3,1.0,talking,DC,TRA,
A3LDNYF163XZI6,65,73,50.0,filler,filler,filler,
A3LDNYF163XZI6,63,71,1.0,filler,filler,filler,
A3LDNYF163XZI6,56,64,1000.0,filler,filler,filler,
A3LDNYF163XZI6,10,4,1.0,embracing,PC,TRA,
AU2NVT51E749C,55,63,2.0,filler,filler,filler,
AU2NVT51E749C,62,70,20.0,filler,filler,filler,
AU2NVT51E749C,4,2,3.0,kicking,PC,TRA,
AU2NVT51E749C,40,3,2.0,assuring,DM,TRA,
AU2NVT51E749C,77,85,3.0,filler,filler,filler,
AU2NVT51E749C,54,62,2.0,filler,filler,filler,
AU2NVT51E749C,57,65,3.0,filler,filler,filler,
AU2NVT51E749C,48,5,10.0,recognizing,DM,TRA,
AU2NVT51E749C,15,7,2.0,shaking,PC,INT,
AU2NVT51E749C,64,72,2.0,filler,filler,filler,
AU2NVT51E749C,79,87,3.0,filler,filler,filler,
AU2NVT51E749C,11,5,1.0,cuddling,PC,INT,
AU2NVT51E749C,58,66,2.0,filler,filler,filler,
AU2NVT51E749C,53,61,2.0,filler,filler,filler,
AU2NVT51E749C,41,4,3.0,encouraging,DM,INT,
AU2NVT51E749C,1,1,3.0,kissing,PC,INT,
AU2NVT51E749C,36,1,1.0,advising,DM,TRA,
AU2NVT51E749C,71,79,2.0,filler,filler,filler,
AU2NVT51E749C,75,83,2.0,filler,filler,filler,
AU2NVT51E749C,37,2,10.0,assisting,DM,INT,
AU2NVT51E749C,23,2,2.0,lecturing,DC,INT,
AU2NVT51E749C,70,78,2.0,filler,filler,filler,
AU2NVT51E749C,49,6,100.0,supporting,DM,INT,
AU2NVT51E749C,69,77,20.0,filler,filler,filler,
AU2NVT51E749C,72,80,3.0,filler,filler,filler,
AU2NVT51E749C,66,74,4.0,filler,filler,filler,
AU2NVT51E749C,59,67,5.0,filler,filler,filler,
AU2NVT51E749C,61,69,2.0,filler,filler,filler,
AU2NVT51E749C,31,6,2.0,addressing,DC,INT,
AU2NVT51E749C,73,81,2.0,filler,filler,filler,
AU2NVT51E749C,22,7,1.0,thanking,DM,TRA,
AU2NVT51E749C,60,68,1.0,filler,filler,filler,
AU2NVT51E749C,74,82,2.0,filler,filler,filler,
AU2NVT51E749C,68,76,2.0,filler,filler,filler,
AU2NVT51E749C,20,1,1.0,scolding,DC,TRA,
AU2NVT51E749C,27,4,2.0,speaking,DC,INT,
AU2NVT51E749C,76,84,5.0,filler,filler,filler,
AU2NVT51E749C,67,75,150.0,filler,filler,filler,
AU2NVT51E749C,14,6,2.0,poking,PC,TRA,
AU2NVT51E749C,30,5,1.0,presenting,DC,TRA,
AU2NVT51E749C,78,86,3.0,filler,filler,filler,
AU2NVT51E749C,5,3,1.0,hugging,PC,INT,
AU2NVT51E749C,26,3,1.0,talking,DC,TRA,
AU2NVT51E749C,65,73,50.0,filler,filler,filler,
AU2NVT51E749C,63,71,2.0,filler,filler,filler,
AU2NVT51E749C,56,64,100.0,filler,filler,filler,
AU2NVT51E749C,10,4,2.0,embracing,PC,TRA,
A40LU73SS18IW,55,63,1.0,filler,filler,filler,
A40LU73SS18IW,62,70,2.0,filler,filler,filler,
A40LU73SS18IW,4,2,1.0,kicking,PC,TRA,
A40LU73SS18IW,40,3,1.0,assuring,DM,TRA,
A40LU73SS18IW,77,85,1.0,filler,filler,filler,
A40LU73SS18IW,54,62,1.0,filler,filler,filler,
A40LU73SS18IW,57,65,1.0,filler,filler,filler,
A40LU73SS18IW,48,5,1.0,recognizing,DM,TRA,
A40LU73SS18IW,15,7,2.0,shaking,PC,INT,
A40LU73SS18IW,64,72,2.0,filler,filler,filler,
A40LU73SS18IW,79,87,2.0,filler,filler,filler,
A40LU73SS18IW,11,5,2.0,cuddling,PC,INT,
A40LU73SS18IW,58,66,3.0,filler,filler,filler,
A40LU73SS18IW,53,61,3.0,filler,filler,filler,
A40LU73SS18IW,41,4,2.0,encouraging,DM,INT,
A40LU73SS18IW,1,1,2.0,kissing,PC,INT,
A40LU73SS18IW,36,1,2.0,advising,DM,TRA,
A40LU73SS18IW,71,79,2.0,filler,filler,filler,
A40LU73SS18IW,75,83,2.0,filler,filler,filler,
A40LU73SS18IW,37,2,2.0,assisting,DM,INT,
A40LU73SS18IW,23,2,2.0,lecturing,DC,INT,
A40LU73SS18IW,70,78,2.0,filler,filler,filler,
A40LU73SS18IW,49,6,2.0,supporting,DM,INT,
A40LU73SS18IW,69,77,5.0,filler,filler,filler,
A40LU73SS18IW,72,80,4.0,filler,filler,filler,
A40LU73SS18IW,66,74,3.0,filler,filler,filler,
A40LU73SS18IW,59,67,12.0,filler,filler,filler,
A40LU73SS18IW,61,69,3.0,filler,filler,filler,
A40LU73SS18IW,31,6,2.0,addressing,DC,INT,
A40LU73SS18IW,73,81,3.0,filler,filler,filler,
A40LU73SS18IW,22,7,1.0,thanking,DM,TRA,
A40LU73SS18IW,60,68,2.0,filler,filler,filler,
A40LU73SS18IW,74,82,4.0,filler,filler,filler,
A40LU73SS18IW,68,76,3.0,filler,filler,filler,
A40LU73SS18IW,20,1,2.0,scolding,DC,TRA,
A40LU73SS18IW,27,4,2.0,speaking,DC,INT,
A40LU73SS18IW,76,84,2.0,filler,filler,filler,
A40LU73SS18IW,67,75,6.0,filler,filler,filler,
A40LU73SS18IW,14,6,2.0,poking,PC,TRA,
A40LU73SS18IW,30,5,2.0,presenting,DC,TRA,
A40LU73SS18IW,78,86,2.0,filler,filler,filler,
A40LU73SS18IW,5,3,2.0,hugging,PC,INT,
A40LU73SS18IW,26,3,2.0,talking,DC,TRA,
A40LU73SS18IW,65,73,1.0,filler,filler,filler,
A40LU73SS18IW,63,71,3.0,filler,filler,filler,
A40LU73SS18IW,56,64,1.0,filler,filler,filler,
A40LU73SS18IW,10,4,2.0,embracing,PC,TRA,
A3RR85PK3AV9TU,55,63,1.0,filler,filler,filler,
A3RR85PK3AV9TU,62,70,1.0,filler,filler,filler,
A3RR85PK3AV9TU,4,2,2.0,kicking,PC,TRA,
A3RR85PK3AV9TU,40,3,5.0,assuring,DM,TRA,
A3RR85PK3AV9TU,77,85,1.0,filler,filler,filler,
A3RR85PK3AV9TU,54,62,1.0,filler,filler,filler,
A3RR85PK3AV9TU,57,65,1.0,filler,filler,filler,
A3RR85PK3AV9TU,48,5,3.0,recognizing,DM,TRA,
A3RR85PK3AV9TU,15,7,2.0,shaking,PC,INT,
A3RR85PK3AV9TU,64,72,1.0,filler,filler,filler,
A3RR85PK3AV9TU,79,87,2.0,filler,filler,filler,
A3RR85PK3AV9TU,11,5,1.0,cuddling,PC,INT,
A3RR85PK3AV9TU,58,66,2.0,filler,filler,filler,
A3RR85PK3AV9TU,53,61,5.0,filler,filler,filler,
A3RR85PK3AV9TU,41,4,15.0,encouraging,DM,INT,
A3RR85PK3AV9TU,1,1,2.0,kissing,PC,INT,
A3RR85PK3AV9TU,36,1,1.0,advising,DM,TRA,
A3RR85PK3AV9TU,71,79,1.0,filler,filler,filler,
A3RR85PK3AV9TU,75,83,2.0,filler,filler,filler,
A3RR85PK3AV9TU,37,2,6.0,assisting,DM,INT,
A3RR85PK3AV9TU,23,2,2.0,lecturing,DC,INT,
A3RR85PK3AV9TU,70,78,5.0,filler,filler,filler,
A3RR85PK3AV9TU,49,6,100.0,supporting,DM,INT,
A3RR85PK3AV9TU,69,77,1.0,filler,filler,filler,
A3RR85PK3AV9TU,72,80,3.0,filler,filler,filler,
A3RR85PK3AV9TU,66,74,1.0,filler,filler,filler,
A3RR85PK3AV9TU,59,67,1.0,filler,filler,filler,
A3RR85PK3AV9TU,61,69,1.0,filler,filler,filler,
A3RR85PK3AV9TU,31,6,1.0,addressing,DC,INT,
A3RR85PK3AV9TU,73,81,1.0,filler,filler,filler,
A3RR85PK3AV9TU,22,7,10.0,thanking,DM,TRA,
A3RR85PK3AV9TU,60,68,2.0,filler,filler,filler,
A3RR85PK3AV9TU,74,82,4.0,filler,filler,filler,
A3RR85PK3AV9TU,68,76,2.0,filler,filler,filler,
A3RR85PK3AV9TU,20,1,3.0,scolding,DC,TRA,
A3RR85PK3AV9TU,27,4,1.0,speaking,DC,INT,
A3RR85PK3AV9TU,76,84,1.0,filler,filler,filler,
A3RR85PK3AV9TU,67,75,1.0,filler,filler,filler,
A3RR85PK3AV9TU,14,6,5.0,poking,PC,TRA,
A3RR85PK3AV9TU,30,5,1.0,presenting,DC,TRA,
A3RR85PK3AV9TU,78,86,1.0,filler,filler,filler,
