workerId,pair,rating,event,eventCat,construction
A1TSVP4XC9NTR4,67,7.0,filler,filler,filler
A1TSVP4XC9NTR4,69,0,filler,filler,filler
A1TSVP4XC9NTR4,6,1.0,addressing,DC,INT
A1TSVP4XC9NTR4,81,6.0,filler,filler,filler
A1TSVP4XC9NTR4,7,1.0,thanking,DM,TRA
A1TSVP4XC9NTR4,68,7.0,filler,filler,filler
A1TSVP4XC9NTR4,82,7.0,filler,filler,filler
A1TSVP4XC9NTR4,76,7.0,filler,filler,filler
A1TSVP4XC9NTR4,1,1.0,scolding,DC,TRA
A1TSVP4XC9NTR4,4,1.0,speaking,DC,INT
A1TSVP4XC9NTR4,84,7.0,filler,filler,filler
A1TSVP4XC9NTR4,75,1.0,filler,filler,filler
A1TSVP4XC9NTR4,6,1.0,poking,PC,TRA
A1TSVP4XC9NTR4,5,1.0,presenting,DC,TRA
A1TSVP4XC9NTR4,86,7.0,filler,filler,filler
A1TSVP4XC9NTR4,3,1.0,hugging,PC,INT
A1TSVP4XC9NTR4,3,1.0,talking,DC,TRA
A1TSVP4XC9NTR4,73,1.0,filler,filler,filler
A1TSVP4XC9NTR4,71,7.0,filler,filler,filler
A1TSVP4XC9NTR4,64,2.0,filler,filler,filler
A1O67YS3DU0ZHX,63,4.0,filler,filler,filler
A1O67YS3DU0ZHX,70,1.0,filler,filler,filler
A1O67YS3DU0ZHX,2,2.0,kicking,PC,TRA
A1O67YS3DU0ZHX,3,2.0,assuring,DM,TRA
A1O67YS3DU0ZHX,85,5.0,filler,filler,filler
A1O67YS3DU0ZHX,62,1.0,filler,filler,filler
A1O67YS3DU0ZHX,65,7.0,filler,filler,filler
A1O67YS3DU0ZHX,5,4.0,recognizing,DM,TRA
A1O67YS3DU0ZHX,7,5.0,shaking,PC,INT
A1O67YS3DU0ZHX,72,7.0,filler,filler,filler
A1O67YS3DU0ZHX,87,5.0,filler,filler,filler
A1O67YS3DU0ZHX,5,1.0,cuddling,PC,INT
A1O67YS3DU0ZHX,66,7.0,filler,filler,filler
A1O67YS3DU0ZHX,61,7.0,filler,filler,filler
A1O67YS3DU0ZHX,4,1.0,encouraging,DM,INT
A1O67YS3DU0ZHX,1,1.0,kissing,PC,INT
A1O67YS3DU0ZHX,1,1.0,advising,DM,TRA
A1O67YS3DU0ZHX,79,7.0,filler,filler,filler
A1O67YS3DU0ZHX,83,7.0,filler,filler,filler
A1O67YS3DU0ZHX,2,1.0,assisting,DM,INT
A1O67YS3DU0ZHX,2,1.0,lecturing,DC,INT
A1O67YS3DU0ZHX,78,7.0,filler,filler,filler
A1O67YS3DU0ZHX,6,1.0,supporting,DM,INT
A1O67YS3DU0ZHX,77,7.0,filler,filler,filler
A1O67YS3DU0ZHX,80,7.0,filler,filler,filler
A1O67YS3DU0ZHX,74,6.0,filler,filler,filler
A1O67YS3DU0ZHX,67,7.0,filler,filler,filler
A1O67YS3DU0ZHX,69,1.0,filler,filler,filler
A1O67YS3DU0ZHX,6,1.0,addressing,DC,INT
A1O67YS3DU0ZHX,81,7.0,filler,filler,filler
A1O67YS3DU0ZHX,7,1.0,thanking,DM,TRA
A1O67YS3DU0ZHX,68,7.0,filler,filler,filler
A1O67YS3DU0ZHX,82,7.0,filler,filler,filler
A1O67YS3DU0ZHX,76,6.0,filler,filler,filler
A1O67YS3DU0ZHX,1,1.0,scolding,DC,TRA
A1O67YS3DU0ZHX,4,2.0,speaking,DC,INT
A1O67YS3DU0ZHX,84,7.0,filler,filler,filler
A1O67YS3DU0ZHX,75,1.0,filler,filler,filler
A1O67YS3DU0ZHX,6,1.0,poking,PC,TRA
A1O67YS3DU0ZHX,5,1.0,presenting,DC,TRA
A1O67YS3DU0ZHX,86,7.0,filler,filler,filler
A1O67YS3DU0ZHX,3,1.0,hugging,PC,INT
A1O67YS3DU0ZHX,3,1.0,talking,DC,TRA
A1O67YS3DU0ZHX,73,1.0,filler,filler,filler
A1O67YS3DU0ZHX,71,5.0,filler,filler,filler
A1O67YS3DU0ZHX,64,1.0,filler,filler,filler
A2YGAEODJ5SSF6,63,1.0,filler,filler,filler
A2YGAEODJ5SSF6,70,1.0,filler,filler,filler
A2YGAEODJ5SSF6,2,2.0,kicking,PC,TRA
A2YGAEODJ5SSF6,3,4.0,assuring,DM,TRA
A2YGAEODJ5SSF6,85,6.0,filler,filler,filler
A2YGAEODJ5SSF6,62,1.0,filler,filler,filler
A2YGAEODJ5SSF6,65,6.0,filler,filler,filler
A2YGAEODJ5SSF6,5,2.0,recognizing,DM,TRA
A2YGAEODJ5SSF6,7,4.0,shaking,PC,INT
A2YGAEODJ5SSF6,72,4.0,filler,filler,filler
A2YGAEODJ5SSF6,87,6.0,filler,filler,filler
A2YGAEODJ5SSF6,5,1.0,cuddling,PC,INT
A2YGAEODJ5SSF6,66,7.0,filler,filler,filler
A2YGAEODJ5SSF6,61,1.0,filler,filler,filler
A2YGAEODJ5SSF6,4,2.0,encouraging,DM,INT
A2YGAEODJ5SSF6,1,1.0,kissing,PC,INT
A2YGAEODJ5SSF6,1,2.0,advising,DM,TRA
A2YGAEODJ5SSF6,79,7.0,filler,filler,filler
A2YGAEODJ5SSF6,83,5.0,filler,filler,filler
A2YGAEODJ5SSF6,2,1.0,assisting,DM,INT
A2YGAEODJ5SSF6,2,1.0,lecturing,DC,INT
A2YGAEODJ5SSF6,78,7.0,filler,filler,filler
A2YGAEODJ5SSF6,6,1.0,supporting,DM,INT
A2YGAEODJ5SSF6,77,7.0,filler,filler,filler
A2YGAEODJ5SSF6,80,7.0,filler,filler,filler
A2YGAEODJ5SSF6,74,5.0,filler,filler,filler
A2YGAEODJ5SSF6,67,7.0,filler,filler,filler
A2YGAEODJ5SSF6,69,1.0,filler,filler,filler
A2YGAEODJ5SSF6,6,1.0,addressing,DC,INT
A2YGAEODJ5SSF6,81,6.0,filler,filler,filler
A2YGAEODJ5SSF6,7,1.0,thanking,DM,TRA
A2YGAEODJ5SSF6,68,7.0,filler,filler,filler
A2YGAEODJ5SSF6,82,7.0,filler,filler,filler
A2YGAEODJ5SSF6,76,6.0,filler,filler,filler
A2YGAEODJ5SSF6,1,1.0,scolding,DC,TRA
A2YGAEODJ5SSF6,4,1.0,speaking,DC,INT
A2YGAEODJ5SSF6,84,7.0,filler,filler,filler
A2YGAEODJ5SSF6,75,1.0,filler,filler,filler
A2YGAEODJ5SSF6,6,1.0,poking,PC,TRA
A2YGAEODJ5SSF6,5,1.0,presenting,DC,TRA
A2YGAEODJ5SSF6,86,6.0,filler,filler,filler
A2YGAEODJ5SSF6,3,1.0,hugging,PC,INT
A2YGAEODJ5SSF6,3,1.0,talking,DC,TRA
A2YGAEODJ5SSF6,73,1.0,filler,filler,filler
A2YGAEODJ5SSF6,71,7.0,filler,filler,filler
A2YGAEODJ5SSF6,64,1.0,filler,filler,filler
A2OBVVTLZT4EUO,63,1.0,filler,filler,filler
A2OBVVTLZT4EUO,70,1.0,filler,filler,filler
A2OBVVTLZT4EUO,2,4.0,kicking,PC,TRA
A2OBVVTLZT4EUO,3,3.0,assuring,DM,TRA
A2OBVVTLZT4EUO,85,7.0,filler,filler,filler
A2OBVVTLZT4EUO,62,0,filler,filler,filler
A2OBVVTLZT4EUO,65,7.0,filler,filler,filler
A2OBVVTLZT4EUO,5,2.0,recognizing,DM,TRA
A2OBVVTLZT4EUO,7,3.0,shaking,PC,INT
A2OBVVTLZT4EUO,72,7.0,filler,filler,filler
A2OBVVTLZT4EUO,87,6.0,filler,filler,filler
A2OBVVTLZT4EUO,5,1.0,cuddling,PC,INT
A2OBVVTLZT4EUO,66,2.0,filler,filler,filler
A2OBVVTLZT4EUO,61,3.0,filler,filler,filler
A2OBVVTLZT4EUO,4,3.0,encouraging,DM,INT
A2OBVVTLZT4EUO,1,1.0,kissing,PC,INT
A2OBVVTLZT4EUO,1,2.0,advising,DM,TRA
A2OBVVTLZT4EUO,79,3.0,filler,filler,filler
A2OBVVTLZT4EUO,83,2.0,filler,filler,filler
A2OBVVTLZT4EUO,2,2.0,assisting,DM,INT
A2OBVVTLZT4EUO,2,1.0,lecturing,DC,INT
A2OBVVTLZT4EUO,78,1.0,filler,filler,filler
A2OBVVTLZT4EUO,6,3.0,supporting,DM,INT
A2OBVVTLZT4EUO,77,2.0,filler,filler,filler
A2OBVVTLZT4EUO,80,1.0,filler,filler,filler
A2OBVVTLZT4EUO,74,4.0,filler,filler,filler
A2OBVVTLZT4EUO,67,3.0,filler,filler,filler
A2OBVVTLZT4EUO,69,2.0,filler,filler,filler
A2OBVVTLZT4EUO,6,1.0,addressing,DC,INT
A2OBVVTLZT4EUO,81,3.0,filler,filler,filler
A2OBVVTLZT4EUO,7,1.0,thanking,DM,TRA
A2OBVVTLZT4EUO,68,2.0,filler,filler,filler
A2OBVVTLZT4EUO,82,2.0,filler,filler,filler
A2OBVVTLZT4EUO,76,6.0,filler,filler,filler
A2OBVVTLZT4EUO,1,2.0,scolding,DC,TRA
A2OBVVTLZT4EUO,4,1.0,speaking,DC,INT
A2OBVVTLZT4EUO,84,7.0,filler,filler,filler
A2OBVVTLZT4EUO,75,1.0,filler,filler,filler
A2OBVVTLZT4EUO,6,2.0,poking,PC,TRA
A2OBVVTLZT4EUO,5,2.0,presenting,DC,TRA
A2OBVVTLZT4EUO,86,3.0,filler,filler,filler
A2OBVVTLZT4EUO,3,4.0,hugging,PC,INT
A2OBVVTLZT4EUO,3,2.0,talking,DC,TRA
A2OBVVTLZT4EUO,73,1.0,filler,filler,filler
A2OBVVTLZT4EUO,71,2.0,filler,filler,filler
A2OBVVTLZT4EUO,64,5.0,filler,filler,filler
A3VLAVFCPUKKPE,63,1.0,filler,filler,filler
A3VLAVFCPUKKPE,70,1.0,filler,filler,filler
A3VLAVFCPUKKPE,2,1.0,kicking,PC,TRA
A3VLAVFCPUKKPE,3,3.0,assuring,DM,TRA
A3VLAVFCPUKKPE,85,6.0,filler,filler,filler
A3VLAVFCPUKKPE,62,2.0,filler,filler,filler
A3VLAVFCPUKKPE,65,2.0,filler,filler,filler
A3VLAVFCPUKKPE,5,3.0,recognizing,DM,TRA
A3VLAVFCPUKKPE,7,3.0,shaking,PC,INT
A3VLAVFCPUKKPE,72,6.0,filler,filler,filler
A3VLAVFCPUKKPE,87,2.0,filler,filler,filler
A3VLAVFCPUKKPE,5,1.0,cuddling,PC,INT
A3VLAVFCPUKKPE,66,2.0,filler,filler,filler
A3VLAVFCPUKKPE,61,4.0,filler,filler,filler
A3VLAVFCPUKKPE,4,2.0,encouraging,DM,INT
A3VLAVFCPUKKPE,1,1.0,kissing,PC,INT
A3VLAVFCPUKKPE,1,3.0,advising,DM,TRA
A3VLAVFCPUKKPE,79,6.0,filler,filler,filler
A3VLAVFCPUKKPE,83,1.0,filler,filler,filler
A3VLAVFCPUKKPE,2,1.0,assisting,DM,INT
A3VLAVFCPUKKPE,2,1.0,lecturing,DC,INT
A3VLAVFCPUKKPE,78,6.0,filler,filler,filler
A3VLAVFCPUKKPE,6,1.0,supporting,DM,INT
A3VLAVFCPUKKPE,77,3.0,filler,filler,filler
A3VLAVFCPUKKPE,80,7.0,filler,filler,filler
A3VLAVFCPUKKPE,74,7.0,filler,filler,filler
A3VLAVFCPUKKPE,67,7.0,filler,filler,filler
A3VLAVFCPUKKPE,69,4.0,filler,filler,filler
A3VLAVFCPUKKPE,6,1.0,addressing,DC,INT
A3VLAVFCPUKKPE,81,6.0,filler,filler,filler
A3VLAVFCPUKKPE,7,1.0,thanking,DM,TRA
A3VLAVFCPUKKPE,68,0,filler,filler,filler
A3VLAVFCPUKKPE,82,6.0,filler,filler,filler
A3VLAVFCPUKKPE,76,6.0,filler,filler,filler
A3VLAVFCPUKKPE,1,1.0,scolding,DC,TRA
A3VLAVFCPUKKPE,4,1.0,speaking,DC,INT
A3VLAVFCPUKKPE,84,7.0,filler,filler,filler
A3VLAVFCPUKKPE,75,2.0,filler,filler,filler
A3VLAVFCPUKKPE,6,1.0,poking,PC,TRA
A3VLAVFCPUKKPE,5,1.0,presenting,DC,TRA
A3VLAVFCPUKKPE,86,3.0,filler,filler,filler
A3VLAVFCPUKKPE,3,1.0,hugging,PC,INT
A3VLAVFCPUKKPE,3,1.0,talking,DC,TRA
A3VLAVFCPUKKPE,73,1.0,filler,filler,filler
A3VLAVFCPUKKPE,71,4.0,filler,filler,filler
A3VLAVFCPUKKPE,64,0,filler,filler,filler
A25KM3PUOUZFN1,63,4.0,filler,filler,filler
A25KM3PUOUZFN1,70,1.0,filler,filler,filler
A25KM3PUOUZFN1,2,2.0,kicking,PC,TRA
A25KM3PUOUZFN1,3,3.0,assuring,DM,TRA
A25KM3PUOUZFN1,85,6.0,filler,filler,filler
A25KM3PUOUZFN1,62,2.0,filler,filler,filler
A25KM3PUOUZFN1,65,1.0,filler,filler,filler
A25KM3PUOUZFN1,5,2.0,recognizing,DM,TRA
A25KM3PUOUZFN1,7,3.0,shaking,PC,INT
A25KM3PUOUZFN1,72,6.0,filler,filler,filler
A25KM3PUOUZFN1,87,3.0,filler,filler,filler
A25KM3PUOUZFN1,5,1.0,cuddling,PC,INT
A25KM3PUOUZFN1,66,6.0,filler,filler,filler
A25KM3PUOUZFN1,61,6.0,filler,filler,filler
A25KM3PUOUZFN1,4,1.0,encouraging,DM,INT
A25KM3PUOUZFN1,1,0,kissing,PC,INT
A25KM3PUOUZFN1,1,2.0,advising,DM,TRA
A25KM3PUOUZFN1,79,5.0,filler,filler,filler
A25KM3PUOUZFN1,83,3.0,filler,filler,filler
A25KM3PUOUZFN1,2,1.0,assisting,DM,INT
A25KM3PUOUZFN1,2,1.0,lecturing,DC,INT
A25KM3PUOUZFN1,78,7.0,filler,filler,filler
A25KM3PUOUZFN1,6,1.0,supporting,DM,INT
A25KM3PUOUZFN1,77,6.0,filler,filler,filler
A25KM3PUOUZFN1,80,7.0,filler,filler,filler
A25KM3PUOUZFN1,74,6.0,filler,filler,filler
A25KM3PUOUZFN1,67,6.0,filler,filler,filler
A25KM3PUOUZFN1,69,1.0,filler,filler,filler
A25KM3PUOUZFN1,6,1.0,addressing,DC,INT
A25KM3PUOUZFN1,81,6.0,filler,filler,filler
A25KM3PUOUZFN1,7,1.0,thanking,DM,TRA
A25KM3PUOUZFN1,68,7.0,filler,filler,filler
A25KM3PUOUZFN1,82,6.0,filler,filler,filler
A25KM3PUOUZFN1,76,5.0,filler,filler,filler
A25KM3PUOUZFN1,1,1.0,scolding,DC,TRA
A25KM3PUOUZFN1,4,1.0,speaking,DC,INT
A25KM3PUOUZFN1,84,5.0,filler,filler,filler
A25KM3PUOUZFN1,75,2.0,filler,filler,filler
A25KM3PUOUZFN1,6,1.0,poking,PC,TRA
A25KM3PUOUZFN1,5,1.0,presenting,DC,TRA
A25KM3PUOUZFN1,86,5.0,filler,filler,filler
A25KM3PUOUZFN1,3,1.0,hugging,PC,INT
A25KM3PUOUZFN1,3,1.0,talking,DC,TRA
A25KM3PUOUZFN1,73,1.0,filler,filler,filler
A25KM3PUOUZFN1,71,6.0,filler,filler,filler
A25KM3PUOUZFN1,64,3.0,filler,filler,filler
A2LT2201O6A4QS,63,6.0,filler,filler,filler
A2LT2201O6A4QS,70,4.0,filler,filler,filler
A2LT2201O6A4QS,2,1.0,kicking,PC,TRA
A2LT2201O6A4QS,3,1.0,assuring,DM,TRA
A2LT2201O6A4QS,85,7.0,filler,filler,filler
A2LT2201O6A4QS,62,7.0,filler,filler,filler
A2LT2201O6A4QS,65,3.0,filler,filler,filler
A2LT2201O6A4QS,5,6.0,recognizing,DM,TRA
A2LT2201O6A4QS,7,2.0,shaking,PC,INT
A2LT2201O6A4QS,72,2.0,filler,filler,filler
A2LT2201O6A4QS,87,1.0,filler,filler,filler
A2LT2201O6A4QS,5,1.0,cuddling,PC,INT
A2LT2201O6A4QS,66,4.0,filler,filler,filler
A2LT2201O6A4QS,61,2.0,filler,filler,filler
A2LT2201O6A4QS,4,1.0,encouraging,DM,INT
A2LT2201O6A4QS,1,1.0,kissing,PC,INT
A2LT2201O6A4QS,1,6.0,advising,DM,TRA
A2LT2201O6A4QS,79,7.0,filler,filler,filler
A2LT2201O6A4QS,83,7.0,filler,filler,filler
A2LT2201O6A4QS,2,5.0,assisting,DM,INT
A2LT2201O6A4QS,2,2.0,lecturing,DC,INT
A2LT2201O6A4QS,78,3.0,filler,filler,filler
A2LT2201O6A4QS,6,4.0,supporting,DM,INT
A2LT2201O6A4QS,77,5.0,filler,filler,filler
A2LT2201O6A4QS,80,5.0,filler,filler,filler
A2LT2201O6A4QS,74,7.0,filler,filler,filler
A2LT2201O6A4QS,67,7.0,filler,filler,filler
A2LT2201O6A4QS,69,1.0,filler,filler,filler
A2LT2201O6A4QS,6,4.0,addressing,DC,INT
A2LT2201O6A4QS,81,4.0,filler,filler,filler
A2LT2201O6A4QS,7,4.0,thanking,DM,TRA
A2LT2201O6A4QS,68,2.0,filler,filler,filler
A2LT2201O6A4QS,82,4.0,filler,filler,filler
A2LT2201O6A4QS,76,5.0,filler,filler,filler
A2LT2201O6A4QS,1,1.0,scolding,DC,TRA
A2LT2201O6A4QS,4,3.0,speaking,DC,INT
A2LT2201O6A4QS,84,5.0,filler,filler,filler
A2LT2201O6A4QS,75,3.0,filler,filler,filler
A2LT2201O6A4QS,6,1.0,poking,PC,TRA
A2LT2201O6A4QS,5,7.0,presenting,DC,TRA
A2LT2201O6A4QS,86,6.0,filler,filler,filler
A2LT2201O6A4QS,3,1.0,hugging,PC,INT
A2LT2201O6A4QS,3,5.0,talking,DC,TRA
A2LT2201O6A4QS,73,1.0,filler,filler,filler
A2LT2201O6A4QS,71,4.0,filler,filler,filler
A2LT2201O6A4QS,64,4.0,filler,filler,filler
AFQKLIYNCVZTL,63,1.0,filler,filler,filler
AFQKLIYNCVZTL,70,1.0,filler,filler,filler
AFQKLIYNCVZTL,2,5.0,kicking,PC,TRA
AFQKLIYNCVZTL,3,4.0,assuring,DM,TRA
AFQKLIYNCVZTL,85,7.0,filler,filler,filler
AFQKLIYNCVZTL,62,1.0,filler,filler,filler
AFQKLIYNCVZTL,65,7.0,filler,filler,filler
AFQKLIYNCVZTL,5,6.0,recognizing,DM,TRA
AFQKLIYNCVZTL,7,6.0,shaking,PC,INT
AFQKLIYNCVZTL,72,7.0,filler,filler,filler
AFQKLIYNCVZTL,87,4.0,filler,filler,filler
AFQKLIYNCVZTL,5,1.0,cuddling,PC,INT
AFQKLIYNCVZTL,66,7.0,filler,filler,filler
AFQKLIYNCVZTL,61,4.0,filler,filler,filler
AFQKLIYNCVZTL,4,1.0,encouraging,DM,INT
AFQKLIYNCVZTL,1,1.0,kissing,PC,INT
AFQKLIYNCVZTL,1,2.0,advising,DM,TRA
AFQKLIYNCVZTL,79,7.0,filler,filler,filler
AFQKLIYNCVZTL,83,6.0,filler,filler,filler
AFQKLIYNCVZTL,2,2.0,assisting,DM,INT
AFQKLIYNCVZTL,2,2.0,lecturing,DC,INT
AFQKLIYNCVZTL,78,5.0,filler,filler,filler
AFQKLIYNCVZTL,6,1.0,supporting,DM,INT
AFQKLIYNCVZTL,77,7.0,filler,filler,filler
AFQKLIYNCVZTL,80,7.0,filler,filler,filler
AFQKLIYNCVZTL,74,7.0,filler,filler,filler
AFQKLIYNCVZTL,67,7.0,filler,filler,filler
AFQKLIYNCVZTL,69,1.0,filler,filler,filler
AFQKLIYNCVZTL,6,1.0,addressing,DC,INT
AFQKLIYNCVZTL,81,7.0,filler,filler,filler
AFQKLIYNCVZTL,7,1.0,thanking,DM,TRA
AFQKLIYNCVZTL,68,7.0,filler,filler,filler
AFQKLIYNCVZTL,82,7.0,filler,filler,filler
AFQKLIYNCVZTL,76,7.0,filler,filler,filler
AFQKLIYNCVZTL,1,1.0,scolding,DC,TRA
AFQKLIYNCVZTL,4,2.0,speaking,DC,INT
AFQKLIYNCVZTL,84,7.0,filler,filler,filler
AFQKLIYNCVZTL,75,2.0,filler,filler,filler
AFQKLIYNCVZTL,6,2.0,poking,PC,TRA
AFQKLIYNCVZTL,5,4.0,presenting,DC,TRA
AFQKLIYNCVZTL,86,7.0,filler,filler,filler
AFQKLIYNCVZTL,3,3.0,hugging,PC,INT
AFQKLIYNCVZTL,3,1.0,talking,DC,TRA
AFQKLIYNCVZTL,73,1.0,filler,filler,filler
AFQKLIYNCVZTL,71,7.0,filler,filler,filler
AFQKLIYNCVZTL,64,2.0,filler,filler,filler
AMCMDNY8PH2IX,63,1.0,filler,filler,filler
AMCMDNY8PH2IX,70,1.0,filler,filler,filler
AMCMDNY8PH2IX,2,2.0,kicking,PC,TRA
AMCMDNY8PH2IX,3,5.0,assuring,DM,TRA
AMCMDNY8PH2IX,85,7.0,filler,filler,filler
AMCMDNY8PH2IX,62,1.0,filler,filler,filler
AMCMDNY8PH2IX,65,6.0,filler,filler,filler
AMCMDNY8PH2IX,5,3.0,recognizing,DM,TRA
AMCMDNY8PH2IX,7,3.0,shaking,PC,INT
AMCMDNY8PH2IX,72,7.0,filler,filler,filler
AMCMDNY8PH2IX,87,1.0,filler,filler,filler
AMCMDNY8PH2IX,5,1.0,cuddling,PC,INT
AMCMDNY8PH2IX,66,7.0,filler,filler,filler
AMCMDNY8PH2IX,61,3.0,filler,filler,filler
AMCMDNY8PH2IX,4,1.0,encouraging,DM,INT
AMCMDNY8PH2IX,1,1.0,kissing,PC,INT
AMCMDNY8PH2IX,1,3.0,advising,DM,TRA
AMCMDNY8PH2IX,79,7.0,filler,filler,filler
AMCMDNY8PH2IX,83,2.0,filler,filler,filler
AMCMDNY8PH2IX,2,1.0,assisting,DM,INT
AMCMDNY8PH2IX,2,1.0,lecturing,DC,INT
AMCMDNY8PH2IX,78,6.0,filler,filler,filler
AMCMDNY8PH2IX,6,1.0,supporting,DM,INT
AMCMDNY8PH2IX,77,6.0,filler,filler,filler
AMCMDNY8PH2IX,80,7.0,filler,filler,filler
AMCMDNY8PH2IX,74,2.0,filler,filler,filler
AMCMDNY8PH2IX,67,7.0,filler,filler,filler
AMCMDNY8PH2IX,69,1.0,filler,filler,filler
AMCMDNY8PH2IX,6,1.0,addressing,DC,INT
AMCMDNY8PH2IX,81,7.0,filler,filler,filler
AMCMDNY8PH2IX,7,1.0,thanking,DM,TRA
AMCMDNY8PH2IX,68,7.0,filler,filler,filler
AMCMDNY8PH2IX,82,5.0,filler,filler,filler
AMCMDNY8PH2IX,76,3.0,filler,filler,filler
AMCMDNY8PH2IX,1,1.0,scolding,DC,TRA
AMCMDNY8PH2IX,4,1.0,speaking,DC,INT
AMCMDNY8PH2IX,84,7.0,filler,filler,filler
AMCMDNY8PH2IX,75,1.0,filler,filler,filler
AMCMDNY8PH2IX,6,1.0,poking,PC,TRA
AMCMDNY8PH2IX,5,1.0,presenting,DC,TRA
AMCMDNY8PH2IX,86,7.0,filler,filler,filler
AMCMDNY8PH2IX,3,1.0,hugging,PC,INT
AMCMDNY8PH2IX,3,1.0,talking,DC,TRA
AMCMDNY8PH2IX,73,1.0,filler,filler,filler
AMCMDNY8PH2IX,71,5.0,filler,filler,filler
AMCMDNY8PH2IX,64,1.0,filler,filler,filler
A3I4PK485Z5QP9,63,4.0,filler,filler,filler
A3I4PK485Z5QP9,70,1.0,filler,filler,filler
A3I4PK485Z5QP9,2,3.0,kicking,PC,TRA
A3I4PK485Z5QP9,3,6.0,assuring,DM,TRA
A3I4PK485Z5QP9,85,5.0,filler,filler,filler
A3I4PK485Z5QP9,62,1.0,filler,filler,filler
A3I4PK485Z5QP9,65,7.0,filler,filler,filler
A3I4PK485Z5QP9,5,5.0,recognizing,DM,TRA
A3I4PK485Z5QP9,7,3.0,shaking,PC,INT
A3I4PK485Z5QP9,72,7.0,filler,filler,filler
A3I4PK485Z5QP9,87,1.0,filler,filler,filler
A3I4PK485Z5QP9,5,1.0,cuddling,PC,INT
A3I4PK485Z5QP9,66,7.0,filler,filler,filler
A3I4PK485Z5QP9,61,7.0,filler,filler,filler
A3I4PK485Z5QP9,4,1.0,encouraging,DM,INT
A3I4PK485Z5QP9,1,1.0,kissing,PC,INT
A3I4PK485Z5QP9,1,0,advising,DM,TRA
A3I4PK485Z5QP9,79,7.0,filler,filler,filler
A3I4PK485Z5QP9,83,7.0,filler,filler,filler
A3I4PK485Z5QP9,2,1.0,assisting,DM,INT
A3I4PK485Z5QP9,2,1.0,lecturing,DC,INT
A3I4PK485Z5QP9,78,7.0,filler,filler,filler
A3I4PK485Z5QP9,6,1.0,supporting,DM,INT
A3I4PK485Z5QP9,77,7.0,filler,filler,filler
A3I4PK485Z5QP9,80,7.0,filler,filler,filler
A3I4PK485Z5QP9,74,1.0,filler,filler,filler
A3I4PK485Z5QP9,67,7.0,filler,filler,filler
A3I4PK485Z5QP9,69,1.0,filler,filler,filler
A3I4PK485Z5QP9,6,0,addressing,DC,INT
A3I4PK485Z5QP9,81,7.0,filler,filler,filler
A3I4PK485Z5QP9,7,1.0,thanking,DM,TRA
A3I4PK485Z5QP9,68,4.0,filler,filler,filler
A3I4PK485Z5QP9,82,4.0,filler,filler,filler
A3I4PK485Z5QP9,76,3.0,filler,filler,filler
A3I4PK485Z5QP9,1,1.0,scolding,DC,TRA
A3I4PK485Z5QP9,4,3.0,speaking,DC,INT
A3I4PK485Z5QP9,84,7.0,filler,filler,filler
A3I4PK485Z5QP9,75,1.0,filler,filler,filler
A3I4PK485Z5QP9,6,3.0,poking,PC,TRA
A3I4PK485Z5QP9,5,1.0,presenting,DC,TRA
A3I4PK485Z5QP9,86,7.0,filler,filler,filler
A3I4PK485Z5QP9,3,1.0,hugging,PC,INT
A3I4PK485Z5QP9,3,1.0,talking,DC,TRA
A3I4PK485Z5QP9,73,1.0,filler,filler,filler
A3I4PK485Z5QP9,71,5.0,filler,filler,filler
A3I4PK485Z5QP9,64,1.0,filler,filler,filler
AJ34WB9Z37ILU,63,1.0,filler,filler,filler
AJ34WB9Z37ILU,70,1.0,filler,filler,filler
AJ34WB9Z37ILU,2,7.0,kicking,PC,TRA
AJ34WB9Z37ILU,3,2.0,assuring,DM,TRA
AJ34WB9Z37ILU,85,6.0,filler,filler,filler
AJ34WB9Z37ILU,62,1.0,filler,filler,filler
AJ34WB9Z37ILU,65,6.0,filler,filler,filler
AJ34WB9Z37ILU,5,1.0,recognizing,DM,TRA
AJ34WB9Z37ILU,7,6.0,shaking,PC,INT
AJ34WB9Z37ILU,72,4.0,filler,filler,filler
AJ34WB9Z37ILU,87,2.0,filler,filler,filler
AJ34WB9Z37ILU,5,2.0,cuddling,PC,INT
AJ34WB9Z37ILU,66,5.0,filler,filler,filler
AJ34WB9Z37ILU,61,2.0,filler,filler,filler
AJ34WB9Z37ILU,4,1.0,encouraging,DM,INT
AJ34WB9Z37ILU,1,1.0,kissing,PC,INT
AJ34WB9Z37ILU,1,1.0,advising,DM,TRA
AJ34WB9Z37ILU,79,6.0,filler,filler,filler
AJ34WB9Z37ILU,83,4.0,filler,filler,filler
AJ34WB9Z37ILU,2,1.0,assisting,DM,INT
AJ34WB9Z37ILU,2,2.0,lecturing,DC,INT
AJ34WB9Z37ILU,78,6.0,filler,filler,filler
AJ34WB9Z37ILU,6,1.0,supporting,DM,INT
AJ34WB9Z37ILU,77,6.0,filler,filler,filler
AJ34WB9Z37ILU,80,7.0,filler,filler,filler
AJ34WB9Z37ILU,74,5.0,filler,filler,filler
AJ34WB9Z37ILU,67,3.0,filler,filler,filler
AJ34WB9Z37ILU,69,1.0,filler,filler,filler
AJ34WB9Z37ILU,6,2.0,addressing,DC,INT
AJ34WB9Z37ILU,81,4.0,filler,filler,filler
AJ34WB9Z37ILU,7,1.0,thanking,DM,TRA
AJ34WB9Z37ILU,68,5.0,filler,filler,filler
AJ34WB9Z37ILU,82,4.0,filler,filler,filler
